language,tweetContentProcessed,mediaUrl,tweetId,image_id,year,tweetContent,description
en,In Opinion I really am upset with myself because I did not get vaccinated a Covid patient told AStocktonFilms during his visit to an Arkansas hospital Rhetoric on freedom and choice is dissuading people from getting the shot at a terrible cost,https://pbs.twimg.com/amplify_video_thumb/1429123758468603907/img/TX_8rQXb0xSa0uQ_.jpg,1476,tweetImg1476.jpg,2025,"In Opinion

“I really am upset with myself because I did not get vaccinated,” a Covid patient told 
@AStocktonFilms
 during his visit to an Arkansas hospital. Rhetoric on freedom and choice is dissuading people from getting the shot, at a terrible cost. https://nyti.ms/3mn3ajo",An image of the water and the sun shining on it
en,President Biden says he has no regrets about his decision to end the US war in Afghanistan From the invasion in 2001 to the collapse of the Afghan government we look back at 20 years of shifting presidential strategies in Americas longest war,https://pbs.twimg.com/amplify_video_thumb/1429106854987276288/img/a_L4zPLR2i3dwgEh.jpg,1477,tweetImg1477.jpg,2025,"President Biden says he has no regrets about his decision to end the U.S. war in Afghanistan. From the invasion in 2001 to the collapse of the Afghan government, we look back at 20 years of shifting presidential strategies in America’s longest war. https://nyti.ms/2W7aRPr",An image of people running away from a plane at Kabul airport
en,Lukewarm public sentiment over refugees a heated immigration debate and concerns over terrorism make it unlikely that the United States will welcome as many refugees from Afghanistan as it did from Vietnam after the fall of Saigon,https://pbs.twimg.com/card_img/1711752948554854401/uWHxIrSm?format=jpg&name=small,1478,tweetImg1478.jpg,2025,"Lukewarm public sentiment over refugees, a heated immigration debate and concerns over terrorism make it unlikely that the United States will welcome as many refugees from Afghanistan as it did from Vietnam after the fall of Saigon.","An image of people gathered around a US Air Force plane at the airport in Kabul, Afghanistan, on August 16, 2021."
en,Analysis Recent history shows it is foolish for Western powers to fight wars in other peoples lands Homegrown insurgencies though seemingly outmatched in money technology and arms are often better motivated and have a constant stream of new recruits,https://pbs.twimg.com/card_img/1711195546210156545/EGqnl_2W?format=jpg&name=small,1480,tweetImg1480.jpg,2025,"Analysis: Recent history shows it is foolish for Western powers to fight wars in other people’s lands. Homegrown insurgencies, though seemingly outmatched in money, technology and arms are often better motivated and have a constant stream of new recruits.",An image of the sun setting over the ruins of the ancient city of Babylon
en,When the Taliban last held Afghanistan they banned the internet Now theyre using it as an instrument of propaganda to cajole the Afghan people in a sign of how they might use technology to build power,https://pbs.twimg.com/media/E9S-RB4XMAMUrXJ?format=jpg&name=small,1485,tweetImg1485.jpg,2025,"When the Taliban last held Afghanistan, they banned the internet. Now they're using it as an instrument of propaganda to cajole the Afghan people, in a sign of how they might use technology to build power. https://nyti.ms/2XJk5Cl",An image of a man using a phone to share a photo with the caption: How the Taliban turned social media into a tool for control
en,Travel dj vu As the fourth wave of the coronavirus swells across the US travelers who had booked late summer trips are wondering again if they should cancel their plans,https://pbs.twimg.com/card_img/1711336726377930753/V7ZWijO8?format=jpg&name=small,1489,tweetImg1489.jpg,2025,"Travel déjà vu: As the fourth wave of the coronavirus swells across the U.S., travelers who had booked late summer trips are wondering, again, if they should cancel their plans.",An image of people wearing masks at an airport.
en,Crystal Bayat was one of seven women at a protest she helped organize on Independence Day in Afghanistan Days after the Taliban took over raising the Afghan flag became an act of resistance I am raising the voice of a million women she said,https://pbs.twimg.com/amplify_video_thumb/1428851061276741634/img/w6z5oYdOk4x6jAQv.jpg,1490,tweetImg1490.jpg,2025,"Crystal Bayat was one of seven women at a protest she helped organize on Independence Day in Afghanistan. Days after the Taliban took over, raising the Afghan flag became an act of resistance. “I am raising the voice of a million women,” she said. https://nyti.ms/3sAa5Xc","An image of a woman wearing a black hijab, she is looking to the right of the frame."
en,After years covering Californias wildfires the photographer Max Whittaker experienced one from the other side of the lens See a look inside the Caldor fire,https://pbs.twimg.com/media/E9QYldXWYAAmEFm?format=jpg&name=360x360,1492,tweetImg1492.jpg,2025,"After years covering California’s wildfires, the photographer Max Whittaker experienced one from the other side of the lens.

See a look inside the Caldor fire. https://nyti.ms/3keJ5J0",An image of a firefighter standing in front of flames.
en,They have their papers and plans their children in tow a few belongings in hand But the chaos that continues to surround Kabuls airport means that thousands of people who are trying to catch flights out of Afghanistan cannot reach them,https://pbs.twimg.com/media/E9QRsYxXoAsKN-8?format=jpg&name=small,1493,tweetImg1493.jpg,2025,"They have their papers and plans, their children in tow, a few belongings in hand. But the chaos that continues to surround Kabul’s airport means that thousands of people who are trying to catch flights out of Afghanistan cannot reach them. https://nyti.ms/2WaVhCM",An image of a quote from the article
en,The chaos at the Kabul airport on Thursday in Afghanistan was matched by calm in other pockets of the city Some businesses resumed work and many people were trying to get on with their lives Others were in hiding afraid for theirs Women were scarce,https://pbs.twimg.com/media/E9PpoQiWYAYWIX_?format=jpg&name=360x360,1497,tweetImg1497.jpg,2025,"The chaos at the Kabul airport on Thursday in Afghanistan was matched by calm in other pockets of the city. Some businesses resumed work, and many people were trying to get on with their lives. Others were in hiding, afraid for theirs. Women were scarce. https://nyti.ms/3z6q3uT",An image of Afghan people sitting inside a plane
en,Breaking News Mike Richards who was named the new host of Jeopardy last week is abruptly leaving the role at the beloved game show after a report this week resurfaced offensive and sexist comments he made on a podcast several years ago,https://pbs.twimg.com/card_img/1711319084535566336/eL5q5uUo?format=jpg&name=small,1500,tweetImg1500.jpg,2025,"Breaking News: Mike Richards, who was named the new host of “Jeopardy!” last week, is abruptly leaving the role at the beloved game show after a report this week resurfaced offensive and sexist comments he made on a podcast several years ago.","An image of Jeopardy! host Alex Trebek is shown in a still from a video posted on his Twitter account on April 9, 2021."
en,Funding granted to a struggling museum in Manhattans Chinatown has put the institution at the center of a dispute over gentrification Many residents believe it makes more sense to safeguard the actual neighborhood than a historical record of it,https://pbs.twimg.com/media/E9NDsfUXEAYqDhz?format=jpg&name=small,1513,tweetImg1513.jpg,2025,"Funding granted to a struggling museum in Manhattan’s Chinatown has put the institution at the center of a dispute over gentrification.

Many residents believe it makes more sense to safeguard the actual neighborhood than a historical record of it. https://nyti.ms/3kpewRl",An image of protesters holding signs in front of the Museum of Chinese in America.
en,Are you ready for sentient Disney robots The development of this Groot codenamed Project Kiwi is the latest example,https://pbs.twimg.com/tweet_video_thumb/E9MDnQlXsAUui1D.jpg,1518,tweetImg1518.jpg,2025,Are you ready for sentient Disney robots? The development of this Groot — code-named Project Kiwi — is the latest example. https://nyti.ms/3sAIANw,An image of a puppet of Groot
en,Airport Road is the main route to the airport leading from the former green zone that housed the US embassy and other embassies The Taliban patrol the road Heavy gunfire echoed through the streets and some fighters hit people to keep them back,https://pbs.twimg.com/media/E9MAPbeWQAYdKYW?format=jpg&name=360x360,1519,tweetImg1519.jpg,2025,"Airport Road is the main route to the airport, leading from the former green zone that housed the U.S. embassy and other embassies.

The Taliban patrol the road. Heavy gunfire echoed through the streets, and some fighters hit people to keep them back. https://nyti.ms/3kd1lCP","An image of Kabul International Airport, taken on August 15, shows the runway and buildings of the airport, with a white banner overlaid on top of the image."
en,The Taliban face a challenge in running Afghanistan after protesters took to the streets across the country for a second day One demonstration in Kabul drew 200 people before it was violently broken up,https://pbs.twimg.com/media/E9K837ZX0AYrUTi.jpg,1524,tweetImg1524.jpg,2025,The Taliban face a challenge in running Afghanistan after protesters took to the streets across the country for a second day. One demonstration in Kabul drew 200 people before it was violently broken up. https://nyti.ms/2W6Y0wP,An image of Taliban fighters and protesters in Kabul.
en,We change the food we eat in the summer so why not change the wine we drink also Here are some light summery wines you can get on the cheap,https://pbs.twimg.com/card_img/1711052463418322944/anDyhWK8?format=jpg&name=small,1525,tweetImg1525.jpg,2025,"We change the food we eat in the summer, so why not change the wine we drink also? Here are some light, summery wines you can get on the cheap.",An image of a selection of wines
en,The Africa director at the WHO criticized decisions by some wealthy nations to roll out coronavirus booster shots saying the decisions make a mockery of vaccine equity,https://pbs.twimg.com/card_img/1711212559628390401/ne3n5cWO?format=jpg&name=small,1526,tweetImg1526.jpg,2025,"The Africa director at the WHO criticized decisions by some wealthy nations to roll out coronavirus booster shots, saying the decisions “make a mockery of vaccine equity.""",An image of a man getting vaccinated in Kenya
en,Disney World in Florida is permanently retiring its free lineskipping FastPass system and will charge 15 a person for the privilege an added cost for what is already an expensive destination,https://pbs.twimg.com/card_img/1708873506669088768/8gowxMyU?format=jpg&name=small,1534,tweetImg1534.jpg,2025,"Disney World in Florida is permanently retiring its free, line-skipping FastPass system and will charge $15 a person for the privilege — an added cost for what is already an expensive destination.",An image of a family waving to a performer at Disneyland.
en,Protests spread to Kabul a display of defiance in the capital that showed the steep challenges the Taliban face in governing Afghanistan,https://pbs.twimg.com/card_img/1711683432584003585/EKVanuLF?format=jpg&name=small,1537,tweetImg1537.jpg,2025,"Protests spread to Kabul, a display of defiance in the capital that showed the steep challenges the Taliban face in governing Afghanistan.",An image of Afghans waving the national flag and holding a banner
en,The Taliban are facing the first challenges to their renewed rule in Afghanistan They used force to break up protests in at least two cities while an opposing faction vowed to hold out in one pocket of the country,https://pbs.twimg.com/card_img/1711308076521824256/halnvft3?format=jpg&name=small,1540,tweetImg1540.jpg,2025,"The Taliban are facing the first challenges to their renewed rule in Afghanistan. They used force to break up protests in at least two cities, while an opposing faction vowed to hold out in one pocket of the country.",An image of a Taliban fighter holding a gun while people look on.
en,A federal appeals court upheld a Texas law banning the most common form of secondtrimester abortion It ruled that a lower court had made errors in finding that the law imposed an undue burden on a large fraction of women,https://pbs.twimg.com/card_img/1711242610193453056/nDkw-5D9?format=jpg&name=small,1543,tweetImg1543.jpg,2025,A federal appeals court upheld a Texas law banning the most common form of second-trimester abortion. It ruled that a lower court had made errors in finding that the law imposed “an undue burden on a large fraction of women.”,"An image of a Planned Parenthood clinic is displayed on a building in St. Louis on May 31, 2019."
en,Haiti was hit by an earthquake on Saturday that killed more than 1900 people and left thousands injured and displaced Days later a strong storm lashed the area bringing the risk of floods and mudslides Heres how the disasters devastated the country,https://pbs.twimg.com/media/E9HKEQ7XIAoY7ke?format=jpg&name=small,1547,tweetImg1547.jpg,2025,"Haiti was hit by an earthquake on Saturday that killed more than 1,900 people and left thousands injured and displaced. Days later, a strong storm lashed the area, bringing the risk of floods and mudslides.

Here’s how the disasters devastated the country. https://nyti.ms/3k5qrmZ",An image of a map and a timeline of the impact of Hurricane Maria on Haiti
en,Eight states have passed laws aimed at making it easier for homeowners to remove racial covenants from deeds but some housing experts say that renouncing racist language isnt enough Project organizers say they aim not to just change records but minds,https://pbs.twimg.com/media/E9GuuPwXsActqkz?format=jpg&name=small,1551,tweetImg1551.jpg,2025,"Eight states have passed laws aimed at making it easier for homeowners to remove racial covenants from deeds, but some housing experts say that renouncing racist language isn’t enough. Project organizers say they aim not to just change records, but minds. https://nyti.ms/3xYTopE","An image of Kevin McCarty with a quote that reads: Is this going to address inequities in homeownership for Black Californians? No, it won't. Nonetheless, I think the words don't belong there."
en,Kyona and Kenneth Zak found a covenant in their deed with a rider stating that discriminatory clauses were not enforceable That didnt seem like enough for us now its redacted and rejected Kenneth Zak said On their updated deed the covenant is visible but crossed out,https://pbs.twimg.com/media/E9GuqC4XoAYk33D?format=jpg&name=small,1552,tweetImg1552.jpg,2025,"Kyona and Kenneth Zak found a covenant in their deed with a rider stating that discriminatory clauses were not enforceable. “That didn’t seem like enough for us, now it’s redacted and rejected,” Kenneth Zak said. On their updated deed, the covenant is visible but crossed out.","An image of a deed with a hand pointing to it, and the text: The language remains in countless property records and homeowners may not even know that their deed includes a covenant."
en,Now illegal for much of the 20th century it was common practice to insert racial covenants into deeds to keep neighborhoods segregated The covenants targeted people who were Asian Latino and Jewish but especially those who were Black,https://pbs.twimg.com/media/E9Guix8WQAE6YtO?format=jpg&name=small,1553,tweetImg1553.jpg,2025,"Now illegal, for much of the 20th century it was common practice to insert racial covenants into deeds to keep neighborhoods segregated. The covenants targeted people who were Asian, Latino and Jewish, but especially those who were Black. https://nyti.ms/3xYTopE",An image of the definition of racial covenant
en,Pope Francis is urging people around the world to get vaccinated against Covid19 in a new public service ad calling it an act of love,https://pbs.twimg.com/media/E9GUWP1X0AYtdQ7?format=jpg&name=small,1557,tweetImg1557.jpg,2025,"Pope Francis is urging people around the world to get vaccinated against Covid-19 in a new public service ad, calling it ""an act of love."" https://nyti.ms/2W0UljY","An image of Pope Francis and a quote that reads, ""Getting vaccinated is a simple yet profound way to care for one another, especially the most vulnerable."""
en,The rapid spread of the Caldor fire in California which began on Saturday has forced the authorities to issue a mandatory evacuation order for Pollock Pines a community of 7000 people that is less 60 miles northeast of Sacramento,https://pbs.twimg.com/amplify_video_thumb/1428052915848159236/img/As273XJBvRuvk7aj.jpg,1561,tweetImg1561.jpg,2025,"The rapid spread of the Caldor fire in California, which began on Saturday, has forced the authorities to issue a mandatory evacuation order for Pollock Pines, a community of 7,000 people that is less 60 miles northeast of Sacramento. https://nyti.ms/3yZxRyq","An image of burned-out cars and trucks in Paradise, California, after the Camp Fire."
en,The most dangerous place in Afghanistan right now is the Kabul airport said a former UN official who recounted stories of women being caught between gunfire or beaten by Taliban supporters as they tried but failed to find a flight to escape,https://pbs.twimg.com/media/E9F5eNMWQAMagwA?format=jpg&name=small,1562,tweetImg1562.jpg,2025,"""The most dangerous place in Afghanistan right now is the Kabul airport,"" said a former UN official, who recounted stories of women being caught between gunfire, or beaten by Taliban supporters, as they tried but failed to find a flight to escape. https://nyti.ms/3iXrNkv",An image of a quote from the former State Department official
en,In Opinion There is good reason to believe that wearing a mask at school could actually improve certain social and cognitive skills writes Judith Danovitch a psychologist who studies child development in a guest essay,https://pbs.twimg.com/card_img/1711737082568146945/duSEVnIc?format=jpg&name=small,1571,tweetImg1571.jpg,2025,"In Opinion

“There is good reason to believe that wearing a mask at school could actually improve certain social and cognitive skills,” writes Judith Danovitch, a psychologist who studies child development, in a guest essay.",An image of children wearing masks playing soccer.
en,In the episode the woman 33 an outspoken critic of the Taliban described her experiences amid the chaos Listen to it here,https://pbs.twimg.com/ext_tw_video_thumb/1427949306003267585/pu/img/uXuy_P5yHOYmxC4h.jpg,1579,tweetImg1579.jpg,2025,"In the episode, the woman, 33, an outspoken critic of the Taliban, described her experiences amid the chaos. Listen to it here. https://nyti.ms/2W3o0cF",An image of a black background with the title and author of the article
en,Black US homeownership has declined in the last 20 years hindered by gentrification and inequitable lending policies To explore the difficulties that Black New Yorkers face we interviewed more than a dozen homeowners across the city,https://pbs.twimg.com/media/E9CYewQXMAEUm1D?format=jpg&name=small,1586,tweetImg1586.jpg,2025,"Black U.S. homeownership has declined in the last 20 years, hindered by gentrification and inequitable lending policies. To explore the difficulties that Black New Yorkers face, we interviewed more than a dozen homeowners across the city. https://nyti.ms/3iV0dnR",An image of a statistic that reads 42%
en,Peddlers were back on the streets of Kabul and government workers weighed whether to return to work after the Taliban promised amnesty See more of what it was like on the ground in Afghanistan on Tuesday,https://pbs.twimg.com/media/E9Bob1_XEAEtCi3?format=jpg&name=360x360,1589,tweetImg1589.jpg,2025,"Peddlers were back on the streets of Kabul, and government workers weighed whether to return to work after the Taliban promised amnesty. See more of what it was like on the ground in Afghanistan on Tuesday. https://nyti.ms/3yYJdT8",An image of the Taliban and journalists at the press conference
en,Theres no shortage of balms candles sprays lotions gadgets and gear designed to keep mosquitos away Wirecutter experts spent 55 hours trying to find the best solution,https://pbs.twimg.com/card_img/1711219010426064897/BEXRz88S?format=jpg&name=small,1593,tweetImg1593.jpg,2025,"There’s no shortage of balms, candles, sprays, lotions, gadgets and gear designed to keep mosquitos away. 
@Wirecutter
 experts spent 55 hours trying to find the best solution.","An image of a Dyson purifier, a smart lightbulb, and a plant"
en,These maps show where ICU beds are nearly full due to Covid19 cases After months of improvement from the winter wave of hospitalizations a new wave of cases has worsened the situation once again,https://pbs.twimg.com/tweet_video_thumb/E9BMks3X0AkRfSO.jpg,1595,tweetImg1595.jpg,2025,"These maps show where ICU beds are nearly full due to Covid-19 cases. 

After months of improvement from the winter wave of hospitalizations, a new wave of cases has worsened the situation once again. https://nyti.ms/3mcTpUv",An image of a map showing the number of I.C.U. beds in the U.S.
en,A Pentagon spokesman outlined the rescue strategy for getting Afghan citizens and foreign nationals out of Afghanistan after the country was taken over by the Taliban,https://pbs.twimg.com/media/E9BB458XEA0wKUt.png,1597,tweetImg1597.jpg,2025,A Pentagon spokesman outlined the rescue strategy for getting Afghan citizens and foreign nationals out of Afghanistan after the country was taken over by the Taliban. https://nyti.ms/37ObrnO,An image of a man in a military uniform standing in front of the Pentagon logo.
en,A Taliban official told a female TV presenter I am still astonished that people are afraid of Taliban The interview remarkable given the Talibans history of subjugating women was part of a broader effort to present a more moderate face to the world,https://pbs.twimg.com/media/E8_7s_dXMAUy3un?format=jpg&name=small,1605,tweetImg1605.jpg,2025,"A Taliban official told a female TV presenter, ""I am still astonished that people are afraid of Taliban."" The interview, remarkable given the Taliban's history of subjugating women, was part of a broader effort to present a more moderate face to the world. https://nyti.ms/3CXzNcW","An image of a female TV presenter is shown on a screen during a Taliban-sponsored news broadcast in Kabul, Afghanistan, on Sept. 9, 2021."
en,The front page of The New York Times for Aug 17 2021,https://pbs.twimg.com/media/E89lxznXsAQPZGN?format=jpg&name=small,1612,tweetImg1612.jpg,2025,"The front page of The New York Times for Aug. 17, 2021.","An image of the front page of the New York Times, with a large image of a military plane"
en,A busy day in the Atlantic hurricane season became even busier on Monday Tropical Storm Henri formed off the East Coast of the US joining Tropical Storm Fred which made landfall in Florida and Tropical Depression Grace which came ashore in Haiti,https://pbs.twimg.com/card_img/1711803194383421441/9f0AOS6y?format=jpg&name=small,1616,tweetImg1616.jpg,2025,"A busy day in the Atlantic hurricane season became even busier on Monday: Tropical Storm Henri formed off the East Coast of the U.S., joining Tropical Storm Fred, which made landfall in Florida, and Tropical Depression Grace, which came ashore in Haiti.",An image of a hurricane from space
en,President Biden on Monday stood by his decision to pull US forces out of Afghanistan even after the governments collapse to the Taliban Afghanistan political leaders gave up and fled the country he said,https://pbs.twimg.com/media/E88NrCBWEAYwncl?format=jpg&name=small,1618,tweetImg1618.jpg,2025,"President Biden on Monday stood by his decision to pull U.S. forces out of Afghanistan, even after the government’s collapse to the Taliban. ""Afghanistan political leaders gave up and fled the country,"" he said. https://nyti.ms/37LeGwg","An image of a quote from President Biden that reads, ""We were clear-eyed about the risks. We planned for every contingency. But I always promised the American people that I will be straight with you. Truth is, this did unfold more quickly than we had anticipated."""
en,Chaotic events in Afghanistan this weekend appeared to signal the end of 20 years of US efforts against the Taliban and a failed nationbuilding experiment Heres a thread of the conflicts history as told on the front pages of The New York Times,https://pbs.twimg.com/profile_images/963866970457219072/hK_ANnYO_normal.jpg,1622,tweetImg1622.jpg,2025,"Chaotic events in Afghanistan this weekend appeared to signal the end of 20 years of U.S. efforts against the Taliban and a failed nation-building experiment.

Here's a thread of the conflict's history, as told on the front pages of The New York Times.",An image of a black and white dog
en,Kabuls international airport was one of the last places in the Afghan capital on Monday not controlled by the Taliban The US State Department said all its embassy personnel had been evacuated to the airport which is defended by the US military,https://pbs.twimg.com/media/E87yMb1XMAg2K7n.jpg,1624,tweetImg1624.jpg,2025,"Kabul's international airport was one of the last places in the Afghan capital on Monday not controlled by the Taliban. The U.S. State Department said all its embassy personnel had been evacuated to the airport, which is defended by the U.S. military. https://nyti.ms/3skpTgR",An image of Afghan people climbing on top of a plane
en,With the Taliban on the verge of regaining power in Afghanistan some women are worried about what comes next I was born in 2004 and I have no idea what the Taliban did to women but I know women were banned from everything said a student in Kabul,https://pbs.twimg.com/media/E87Mby-XsAEJRM9?format=png&name=small,1625,tweetImg1625.jpg,2025,"With the Taliban on the verge of regaining power in Afghanistan, some women are worried about what comes next. 

""I was born in 2004, and I have no idea what the Taliban did to women, but I know women were banned from everything,"" said a student in Kabul. https://nyti.ms/3g5C4cm",An image of a quote from a student
en,Scenes of panic and chaos played out at the airport in Kabul as crowds of people desperate to escape Afghanistan rushed onto the tarmac Some clung to the sides of planes even as one taxied down the runway in a bid to flee the Taliban,https://pbs.twimg.com/media/E86308dWUAonZx5.png,1631,tweetImg1631.jpg,2025,"Scenes of panic and chaos played out at the airport in Kabul as crowds of people desperate to escape Afghanistan rushed onto the tarmac.

Some clung to the sides of planes, even as one taxied down the runway, in a bid to flee the Taliban.
https://nyti.ms/3m71UAx","An image of hundreds of people running alongside a US Air Force plane at Kabul airport on August 16, 2021."
en,As the Delta coronavirus variant spreads in Australia concern is growing about the potential impact on Aboriginal communities Only 15 of the countrys Indigenous people over the age of 16 have been fully vaccinated well behind the national level,https://pbs.twimg.com/card_img/1710470013369417728/RXp98CfK?format=jpg&name=small,1634,tweetImg1634.jpg,2025,"As the Delta coronavirus variant spreads in Australia, concern is growing about the potential impact on Aboriginal communities. Only 15% of the country's Indigenous people over the age of 16 have been fully vaccinated, well behind the national level.",An image of people queuing outside a vaccination centre in Melbourne
en,The front page of The New York Times for Aug 16 2021 Follow updates on Afghanistan here,https://pbs.twimg.com/media/E856CY0WUAUhc7L?format=jpg&name=small,1636,tweetImg1636.jpg,2025,"The front page of The New York Times for Aug. 16, 2021.

Follow updates on Afghanistan here: https://nyti.ms/3CPvsZw","An image of the front page of the New York Times, with a photo of a group of people standing on top of a military vehicle"
en,Taliban fighters poured into Kabul on Sunday amid scenes of panic and chaos Their takeover brought a swift shocking end to the Afghan government and the 20year American era in the country,https://pbs.twimg.com/media/E852nt8XsAANDMV?format=jpg&name=small,1637,tweetImg1637.jpg,2025,"Taliban fighters poured into Kabul on Sunday amid scenes of panic and chaos.

Their takeover brought a swift, shocking end to the Afghan government and the 20-year American era in the country. https://nyti.ms/2W2mjfo",An image of a man on a military vehicle with the text: Kabul's sudden fall to Taliban ends US era in Afghanistan
en,Nothing beats a properly made affogato which is to say some supercold gelato with a shot or two of hot espresso The magic of an affogato is that even a bad one can be very good but a very good one can change your life,https://pbs.twimg.com/card_img/1711378291536326657/c_NNoERI?format=jpg&name=small,1643,tweetImg1643.jpg,2025,"Nothing beats a properly made affogato, which is to say some supercold gelato with a shot or two of hot espresso. The magic of an affogato is that even a bad one can be very good, but a very good one can change your life.",An image of a glass of coffee with ice cream
en,Afghanistans government collapsed on Sunday after President Ashraf Ghani fled the country and the Taliban entered the capital Kabul effectively sealing the insurgents takeover,https://pbs.twimg.com/media/E82KaSGWEAUr59L?format=jpg&name=small,1654,tweetImg1654.jpg,2025,"Afghanistan’s government collapsed on Sunday after President Ashraf Ghani fled the country and the Taliban entered the capital, Kabul, effectively sealing the insurgents’ takeover.  https://nyti.ms/3yKPvps",An image of Taliban fighters standing on a military vehicle in Kabul.
en,With the Taliban on the verge of regaining power in Afghanistan some women are worried about what comes next The group historically has barred women and girls from taking most jobs or receiving educations and essentially trapped them in their homes,https://pbs.twimg.com/media/E81ogWZWEAMfKBo?format=png&name=small,1656,tweetImg1656.jpg,2025,"With the Taliban on the verge of regaining power in Afghanistan, some women are worried about what comes next. The group historically has barred women and girls from taking most jobs or receiving educations and essentially trapped them in their homes. https://nyti.ms/3ySIP90",An image of a quote from a student
en,A magnitude 72 earthquake violently shook Haiti on Saturday morning flattening buildings and trapping people under rubble in at least two cities At least 304 people were killed and more than 1800 injured,https://pbs.twimg.com/amplify_video_thumb/1426888574952169475/img/9dgZ8a-KfUxIj6A0.jpg,1660,tweetImg1660.jpg,2025,"A magnitude 7.2 earthquake violently shook Haiti on Saturday morning, flattening buildings and trapping people under rubble in at least two cities. At least 304 people were killed and more than 1,800 injured. https://nytimes.com/2021/08/14/world/americas/haiti-earthquake-what-to-know.html…",An image of a collapsed building in Haiti
en,The earthquake that struck Haiti Saturday morning occurred on the same system of faults as the one that devastated the capital PortauPrince in January 2010 One US Geological Survey seismologist said there was no doubt the two quakes were linked,https://pbs.twimg.com/card_img/1711747885748932608/fnu1_jYw?format=jpg&name=small,1662,tweetImg1662.jpg,2025,"The earthquake that struck Haiti Saturday morning occurred on the same system of faults as the one that devastated the capital, Port-au-Prince, in January 2010. One U.S. Geological Survey seismologist said there was no doubt the two quakes were linked.",An image of the city of Kathmandu from space
en,Use delicate thinskinned Persian cucumbers for this cocktail to ensure a vibrant color,https://pbs.twimg.com/card_img/1711618379142893568/Qy3ohDOs?format=jpg&name=small,1664,tweetImg1664.jpg,2025,"Use delicate, thin-skinned Persian cucumbers for this cocktail to ensure a vibrant color ",An image of three glasses of cucumber margaritas with salt rims and lime wedges.
en,With the rise of the Delta variant couples are once again scrambling to decide how or if they should have a wedding,https://pbs.twimg.com/card_img/1710228836678328320/E-k8kCPD?format=jpg&name=small,1667,tweetImg1667.jpg,2025,"With the rise of the Delta variant, couples are once again scrambling to decide how — or if — they should have a wedding.",An image of a woman looking at a calendar and a man looking down at his phone.
en,For six years the filmmaker Dianne Whelan hiked biked paddled snowshoed and skied on the Trans Canada Trail from the Atlantic to the Pacific and north to the Arctic Heres what she saw and learned along the way,https://pbs.twimg.com/card_img/1711458607256973313/mc8eJtVg?format=jpg&name=small,1675,tweetImg1675.jpg,2025,"For six years, the filmmaker Dianne Whelan hiked, biked, paddled, snowshoed and skied on the Trans Canada Trail, from the Atlantic to the Pacific and north to the Arctic. Here’s what she saw and learned along the way.",An image of a woman standing on a beach with the sea in the background.
en,With most of Afghanistan under Taliban control many of Kabuls residents fear the prospect of their home falling into the hands of the armed group,https://pbs.twimg.com/media/E8xNw47WUAc0sYZ?format=jpg&name=small,1677,tweetImg1677.jpg,2025,"With most of Afghanistan under Taliban control, many of Kabul's residents fear the prospect of their home falling into the hands of the armed group. https://nyti.ms/2VVDiQp","An image of a man sitting on a bench, paired with a quote from a perfume seller in Kabul"
en,Biden administration officials are planning to start offering coronavirus booster shots to some Americans as early as this fall Researchers continue to debate whether extra shots are needed,https://pbs.twimg.com/card_img/1711509807696400384/yhZ2BRHU?format=jpg&name=small,1678,tweetImg1678.jpg,2025,"Biden administration officials are planning to start offering coronavirus booster shots to some Americans as early as this fall. 

Researchers continue to debate whether extra shots are needed.",An image of a man getting a COVID-19 vaccine.
en,Children ages 5 to 11 may be eligible for Covid vaccines by early next month according to Dr Anthony Fauci He projected a timetable for young Americans to have at least one dose by Thanksgiving and to be fully immunized by the holidays,https://pbs.twimg.com/card_img/1711456870001512448/EPDO2G-d?format=jpg&name=small,1686,tweetImg1686.jpg,2025,"Children ages 5 to 11 may be eligible for Covid vaccines by early next month, according to Dr. Anthony Fauci. He projected a timetable for young Americans to have at least one dose by Thanksgiving, and to be fully immunized by the holidays.",An image of a young girl getting a COVID-19 vaccine.
en,Watch Mourners gathered in Albuquerque to remember the cinematographer Halyna Hutchins Hutchins was fatally shot by Alec Baldwin on a New Mexico film set when the actor fired a prop gun he was told was unloaded,https://pbs.twimg.com/amplify_video_thumb/1452313801542537226/img/1XC5kj8W1D7bxHt7.jpg,1690,tweetImg1690.jpg,2025,Watch: Mourners gathered in Albuquerque to remember the cinematographer Halyna Hutchins. Hutchins was fatally shot by Alec Baldwin on a New Mexico film set when the actor fired a prop gun he was told was unloaded. https://nyti.ms/3B9B66O,An image of a crowd holding candles.
en,For Phyllis Raphael 86 a chance meeting on the street turned into a gettogether Then came a date A second and third followed Then a love affair,https://pbs.twimg.com/card_img/1711650590416416769/StYBtpvB?format=jpg&name=small,1703,tweetImg1703.jpg,2025,"For Phyllis Raphael, 86, a chance meeting on the street turned into a get-together. Then came a date. A second and third followed. Then — a love affair.",An image of a woman and an older man smiling at each other.
en,For many survivors of breast cancer the explosion of pink ribbons in October can be a tough reminder Heres how to make it easier,https://pbs.twimg.com/media/FCawqKLWQAk_QTI?format=png&name=small,1707,tweetImg1707.jpg,2025,"For many survivors of breast cancer, the explosion of pink ribbons in October can be a tough reminder. Here’s how to make it easier. https://nyti.ms/3GdKji7","An image of a quote from Becca Forrest, saying ""October is as if someone is waving a neon pink flag at me all month to remind me that the most traumatic moment of my life could happen all over again."""
